TeamName,Season,PlayerName,Player_id,Team_id,Pos,Ht,Wt,Birth Date,Birth,Exp,College
Los Angeles Lakers,1999-00,Tyronn Lue,luety01,LAL,PG,6-0,175,"May 3, 1977",us US,1,Nebraska
Los Angeles Lakers,1999-00,Shaquille O'Neal,onealsh01,LAL,C,7-1,325,"March 6, 1972",us US,7,LSU
Los Angeles Lakers,1999-00,Glen Rice,ricegl01,LAL,SF,6-8,215,"May 28, 1967",us US,10,Michigan
Los Angeles Lakers,1999-00,John Salley,sallejo01,LAL,C,6-11,230,"May 16, 1964",us US,10,Georgia Tech
Los Angeles Lakers,1999-00,Brian Shaw,shawbr01,LAL,SG,6-6,190,"March 22, 1966",us US,10,"Saint Mary's, UC Santa Barbara"
Los Angeles Lakers,1999-00,,,LAL,,,,,,,
San Antonio Spurs,1998-99,Antonio Daniels,daniean01,SAS,PG,6-4,195,"March 19, 1975",us US,1,Bowling Green
San Antonio Spurs,1998-99,Tim Duncan,duncati01,SAS,PF,6-11,250,"April 25, 1976",vi VI,1,Wake Forest
San Antonio Spurs,1998-99,Mario Elie,eliema01,SAS,SG,6-5,210,"November 26, 1963",us US,8,American International College
San Antonio Spurs,1998-99,Sean Elliott,elliose01,SAS,SF,6-8,205,"February 2, 1968",us US,9,Arizona
San Antonio Spurs,1998-99,Andrew Gaze,gazean01,SAS,SG,6-7,205,"July 24, 1965",au AU,1,Seton Hall
San Antonio Spurs,1998-99,Jaren Jackson,jacksja01,SAS,SG,6-4,190,"October 27, 1967",us US,8,Georgetown
San Antonio Spurs,1998-99,Avery Johnson,johnsav01,SAS,PG,5-10,175,"March 25, 1965",us US,10,"Cameron University, Southern University and A&M College"
San Antonio Spurs,1998-99,Steve Kerr,kerrst01,SAS,PG,6-3,175,"September 27, 1965",lb LB,10,Arizona
San Antonio Spurs,1998-99,Jerome Kersey,kerseje01,SAS,SF,6-7,215,"June 26, 1962",us US,14,Longwood University
San Antonio Spurs,1998-99,Gerard King,kingge02,SAS,SF,6-9,230,"November 25, 1972",us US,R,Nicholls State
San Antonio Spurs,1998-99,Will Perdue,perduwi01,SAS,C,7-0,240,"August 29, 1965",us US,10,Vanderbilt
San Antonio Spurs,1998-99,David Robinson,robinda01,SAS,C,7-1,235,"August 6, 1965",us US,9,United States Naval Academy
San Antonio Spurs,1998-99,Malik Rose,rosema01,SAS,PF,6-7,250,"November 23, 1974",us US,2,Drexel
San Antonio Spurs,1998-99,Brandon Williams,willibr01,SAS,SG,6-6,215,"February 27, 1975",us US,1,Davidson
San Antonio Spurs,1998-99,,,SAS,,,,,,,
Chicago Bulls,1997-98,Keith Booth,boothke01,CHI,SF,6-6,226,"October 9, 1974",us US,R,Maryland
Chicago Bulls,1997-98,Randy Brown,brownra02,CHI,PG,6-2,190,"May 22, 1968",us US,6,"Houston, New Mexico State"
Chicago Bulls,1997-98,Jud Buechler,buechju01,CHI,SF,6-6,220,"June 19, 1968",us US,7,Arizona
Chicago Bulls,1997-98,Scott Burrell,burresc01,CHI,SF,6-7,218,"January 12, 1971",us US,4,UConn
Chicago Bulls,1997-98,Jason Caffey,caffeja01,CHI,PF,6-8,255,"June 12, 1973",us US,2,Alabama
Chicago Bulls,1997-98,Ron Harper,harpero01,CHI,PG,6-6,185,"January 20, 1964",us US,11,Miami University
Chicago Bulls,1997-98,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,12,UNC
Chicago Bulls,1997-98,Steve Kerr,kerrst01,CHI,PG,6-3,175,"September 27, 1965",lb LB,9,Arizona
Chicago Bulls,1997-98,Joe Kleine,kleinjo01,CHI,C,6-11,255,"January 4, 1962",us US,12,"Notre Dame, Arkansas"
Chicago Bulls,1997-98,Toni KukoÄ,kukocto01,CHI,SF,6-10,192,"September 18, 1968",hr HR,4,
Chicago Bulls,1997-98,Rusty LaRue,larueru01,CHI,PG,6-2,210,"December 10, 1973",us US,R,Wake Forest
Chicago Bulls,1997-98,Luc Longley,longllu01,CHI,C,7-2,265,"January 19, 1969",au AU,6,New Mexico
Chicago Bulls,1997-98,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,10,University of Central Arkansas
Chicago Bulls,1997-98,Dennis Rodman,rodmade01,CHI,PF,6-7,210,"May 13, 1961",us US,11,"North Central Texas College, Southeastern Oklahoma State University"
Chicago Bulls,1997-98,Dickey Simpkins,simpkdi01,CHI,PF,6-9,248,"April 6, 1972",us US,3,Providence
Chicago Bulls,1997-98,David Vaughn,vaughda02,CHI,PF,6-9,240,"March 23, 1973",us US,2,Memphis
Chicago Bulls,1997-98,Bill Wennington,wennibi01,CHI,C,7-0,245,"April 26, 1963",ca CA,10,St. John's
Chicago Bulls,1997-98,,,CHI,,,,,,,
Chicago Bulls,1996-97,Randy Brown,brownra02,CHI,PG,6-2,190,"May 22, 1968",us US,5,"Houston, New Mexico State"
Chicago Bulls,1996-97,Jud Buechler,buechju01,CHI,SF,6-6,220,"June 19, 1968",us US,6,Arizona
Chicago Bulls,1996-97,Jason Caffey,caffeja01,CHI,PF,6-8,255,"June 12, 1973",us US,1,Alabama
Chicago Bulls,1996-97,Bison Dele,delebi01,CHI,C,6-11,260,"April 6, 1969",us US,5,"Maryland, Arizona"
Chicago Bulls,1996-97,Ron Harper,harpero01,CHI,PG,6-6,185,"January 20, 1964",us US,10,Miami University
Chicago Bulls,1996-97,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,11,UNC
Chicago Bulls,1996-97,Steve Kerr,kerrst01,CHI,PG,6-3,175,"September 27, 1965",lb LB,8,Arizona
Chicago Bulls,1996-97,Toni KukoÄ,kukocto01,CHI,SF,6-10,192,"September 18, 1968",hr HR,3,
Chicago Bulls,1996-97,Luc Longley,longllu01,CHI,C,7-2,265,"January 19, 1969",au AU,5,New Mexico
Chicago Bulls,1996-97,Robert Parish,parisro01,CHI,C,7-1,230,"August 30, 1953",us US,20,Centenary (LA)
Chicago Bulls,1996-97,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,9,University of Central Arkansas
Chicago Bulls,1996-97,Dennis Rodman,rodmade01,CHI,PF,6-7,210,"May 13, 1961",us US,10,"North Central Texas College, Southeastern Oklahoma State University"
Chicago Bulls,1996-97,Dickey Simpkins,simpkdi01,CHI,PF,6-9,248,"April 6, 1972",us US,2,Providence
Chicago Bulls,1996-97,Matt Steigenga,steigma01,CHI,SF,6-7,225,"March 27, 1970",us US,R,Michigan State
Chicago Bulls,1996-97,Bill Wennington,wennibi01,CHI,C,7-0,245,"April 26, 1963",ca CA,9,St. John's
Chicago Bulls,1996-97,,,CHI,,,,,,,
Chicago Bulls,1995-96,Randy Brown,brownra02,CHI,PG,6-2,190,"May 22, 1968",us US,4,"Houston, New Mexico State"
Chicago Bulls,1995-96,Jud Buechler,buechju01,CHI,SF,6-6,220,"June 19, 1968",us US,5,Arizona
Chicago Bulls,1995-96,Jason Caffey,caffeja01,CHI,PF,6-8,255,"June 12, 1973",us US,R,Alabama
Chicago Bulls,1995-96,James Edwards,edwarja01,CHI,C,7-1,252,"November 22, 1955",us US,18,Washington
Chicago Bulls,1995-96,Jack Haley,haleyja01,CHI,C,6-10,240,"January 27, 1964",us US,6,UCLA
Chicago Bulls,1995-96,Ron Harper,harpero01,CHI,PG,6-6,185,"January 20, 1964",us US,9,Miami University
Chicago Bulls,1995-96,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,10,UNC
Chicago Bulls,1995-96,Steve Kerr,kerrst01,CHI,PG,6-3,175,"September 27, 1965",lb LB,7,Arizona
Chicago Bulls,1995-96,Toni KukoÄ,kukocto01,CHI,SF,6-10,192,"September 18, 1968",hr HR,2,
Chicago Bulls,1995-96,Luc Longley,longllu01,CHI,C,7-2,265,"January 19, 1969",au AU,4,New Mexico
Chicago Bulls,1995-96,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,8,University of Central Arkansas
Chicago Bulls,1995-96,Dennis Rodman,rodmade01,CHI,PF,6-7,210,"May 13, 1961",us US,9,"North Central Texas College, Southeastern Oklahoma State University"
Chicago Bulls,1995-96,John Salley,sallejo01,CHI,PF,6-11,230,"May 16, 1964",us US,9,Georgia Tech
Chicago Bulls,1995-96,Dickey Simpkins,simpkdi01,CHI,PF,6-9,248,"April 6, 1972",us US,1,Providence
Chicago Bulls,1995-96,Bill Wennington,wennibi01,CHI,C,7-0,245,"April 26, 1963",ca CA,8,St. John's
Chicago Bulls,1995-96,,,CHI,,,,,,,
Houston Rockets,1994-95,Tim Breaux,breauti01,HOU,SF,6-7,215,"September 19, 1970",us US,R,Wyoming
Houston Rockets,1994-95,Scott Brooks,brooksc01,HOU,PG,5-11,165,"July 31, 1965",us US,6,"TCU, University of California, Irvine"
Houston Rockets,1994-95,Chucky Brown,brownch01,HOU,SF,6-7,214,"February 29, 1968",us US,5,NC State
Houston Rockets,1994-95,Adrian Caldwell,caldwad01,HOU,PF,6-8,265,"July 4, 1966",us US,2,"SMU, Lamar"
Houston Rockets,1994-95,Sam Cassell,cassesa01,HOU,PG,6-3,185,"November 18, 1969",us US,1,Florida State
Houston Rockets,1994-95,Pete Chilcutt,chilcpe01,HOU,PF,6-10,230,"September 14, 1968",us US,3,UNC
Houston Rockets,1994-95,Clyde Drexler,drexlcl01,HOU,SG,6-7,210,"June 22, 1962",us US,11,Houston
Houston Rockets,1994-95,Mario Elie,eliema01,HOU,SF,6-5,210,"November 26, 1963",us US,4,American International College
Houston Rockets,1994-95,Carl Herrera,herreca01,HOU,PF,6-9,215,"December 14, 1966",tt TT,3,"Jacksonville College, Houston"
Houston Rockets,1994-95,Robert Horry,horryro01,HOU,PF,6-10,240,"August 25, 1970",us US,2,Alabama
Houston Rockets,1994-95,Charles Jones,jonesch01,HOU,PF,6-9,215,"April 3, 1957",us US,11,Albany State University
Houston Rockets,1994-95,Vernon Maxwell,maxweve01,HOU,SG,6-4,180,"September 12, 1965",us US,6,Florida
Houston Rockets,1994-95,Tracy Murray,murratr01,HOU,SF,6-7,225,"July 25, 1971",us US,2,UCLA
Houston Rockets,1994-95,Hakeem Olajuwon,olajuha01,HOU,C,7-0,255,"January 21, 1963",ng NG,10,Houston
Houston Rockets,1994-95,Kenny Smith,smithke01,HOU,PG,6-3,170,"March 8, 1965",us US,7,UNC
Houston Rockets,1994-95,Å½an Tabak,tabakza01,HOU,C,7-0,245,"June 15, 1970",hr HR,R,
Houston Rockets,1994-95,Otis Thorpe,thorpot01,HOU,PF,6-10,248,"August 5, 1962",us US,10,Providence
Houston Rockets,1994-95,,,HOU,,,,,,,
Houston Rockets,1993-94,Scott Brooks,brooksc01,HOU,PG,5-11,165,"July 31, 1965",us US,5,"TCU, University of California, Irvine"
Houston Rockets,1993-94,Matt Bullard,bullama01,HOU,PF,6-10,215,"June 5, 1967",us US,3,"Colorado, Iowa"
Houston Rockets,1993-94,Sam Cassell,cassesa01,HOU,PG,6-3,185,"November 18, 1969",us US,R,Florida State
Houston Rockets,1993-94,Earl Cureton,curetea01,HOU,PF,6-9,210,"September 3, 1957",us US,10,"Robert Morris University (PA), Detroit Mercy"
Houston Rockets,1993-94,Mario Elie,eliema01,HOU,SF,6-5,210,"November 26, 1963",us US,3,American International College
Houston Rockets,1993-94,Carl Herrera,herreca01,HOU,PF,6-9,215,"December 14, 1966",tt TT,2,"Jacksonville College, Houston"
Houston Rockets,1993-94,Robert Horry,horryro01,HOU,SF,6-10,240,"August 25, 1970",us US,1,Alabama
Houston Rockets,1993-94,Chris Jent,jentch01,HOU,SF,6-7,220,"January 11, 1970",us US,R,Ohio State
Houston Rockets,1993-94,Vernon Maxwell,maxweve01,HOU,SG,6-4,180,"September 12, 1965",us US,5,Florida
Houston Rockets,1993-94,Hakeem Olajuwon,olajuha01,HOU,C,7-0,255,"January 21, 1963",ng NG,9,Houston
Houston Rockets,1993-94,Richard PetruÅ¡ka,petruri01,HOU,C,6-10,260,"January 25, 1969",sk SK,R,"Loyola Marymount, UCLA"
Houston Rockets,1993-94,Eric Riley,rileyer01,HOU,C,7-0,245,"June 2, 1970",us US,R,Michigan
Houston Rockets,1993-94,Larry Robinson,robinla01,HOU,SG,6-3,180,"January 11, 1968",us US,3,Centenary (LA)
Houston Rockets,1993-94,Kenny Smith,smithke01,HOU,PG,6-3,170,"March 8, 1965",us US,6,UNC
Houston Rockets,1993-94,Otis Thorpe,thorpot01,HOU,PF,6-10,248,"August 5, 1962",us US,9,Providence
Houston Rockets,1993-94,,,HOU,,,,,,,
Chicago Bulls,1992-93,B.J. Armstrong,armstbj01,CHI,PG,6-2,175,"September 9, 1967",us US,3,Iowa
Chicago Bulls,1992-93,Ricky Blanton,blantri01,CHI,SF,6-7,215,"April 21, 1966",us US,R,LSU
Chicago Bulls,1992-93,Bill Cartwright,cartwbi01,CHI,C,7-1,245,"July 30, 1957",us US,12,San Francisco
Chicago Bulls,1992-93,Joe Courtney,courtjo01,CHI,PF,6-8,235,"October 17, 1969",us US,R,"Mississippi State, Southern Miss"
Chicago Bulls,1992-93,Jo Jo English,englijo01,CHI,SG,6-4,195,"February 4, 1970",de DE,R,South Carolina
Chicago Bulls,1992-93,Horace Grant,grantho01,CHI,PF,6-10,215,"July 4, 1965",us US,5,Clemson
Chicago Bulls,1992-93,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,8,UNC
Chicago Bulls,1992-93,Stacey King,kingst01,CHI,C,6-11,230,"January 29, 1967",us US,3,Oklahoma
Chicago Bulls,1992-93,Rodney McCray,mccraro01,CHI,SF,6-7,220,"August 29, 1961",us US,9,Louisville
Chicago Bulls,1992-93,Ed Nealy,nealyed01,CHI,PF,6-7,238,"February 19, 1960",us US,9,Kansas State
Chicago Bulls,1992-93,John Paxson,paxsojo01,CHI,PG,6-2,185,"September 29, 1960",us US,9,Notre Dame
Chicago Bulls,1992-93,Will Perdue,perduwi01,CHI,C,7-0,240,"August 29, 1965",us US,4,Vanderbilt
Chicago Bulls,1992-93,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,5,University of Central Arkansas
Chicago Bulls,1992-93,Trent Tucker,tucketr01,CHI,SG,6-5,193,"December 20, 1959",us US,10,Minnesota
Chicago Bulls,1992-93,Darrell Walker,walkeda01,CHI,PG,6-4,180,"March 9, 1961",us US,9,Arkansas
Chicago Bulls,1992-93,Corey Williams,willico01,CHI,PG,6-2,190,"April 24, 1970",us US,R,Oklahoma State
Chicago Bulls,1992-93,Scott Williams,willisc01,CHI,PF,6-10,230,"March 21, 1968",us US,2,UNC
Chicago Bulls,1992-93,,,CHI,,,,,,,
Chicago Bulls,1991-92,B.J. Armstrong,armstbj01,CHI,PG,6-2,175,"September 9, 1967",us US,2,Iowa
Chicago Bulls,1991-92,Bill Cartwright,cartwbi01,CHI,C,7-1,245,"July 30, 1957",us US,11,San Francisco
Chicago Bulls,1991-92,Horace Grant,grantho01,CHI,PF,6-10,215,"July 4, 1965",us US,4,Clemson
Chicago Bulls,1991-92,Bob Hansen,hansebo01,CHI,SG,6-6,190,"January 18, 1961",us US,8,Iowa
Chicago Bulls,1991-92,Craig Hodges,hodgecr01,CHI,SG,6-2,190,"June 27, 1960",us US,9,Cal State Long Beach
Chicago Bulls,1991-92,Dennis Hopson,hopsode01,CHI,SG,6-5,200,"April 22, 1965",us US,4,Ohio State
Chicago Bulls,1991-92,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,7,UNC
Chicago Bulls,1991-92,Stacey King,kingst01,CHI,PF,6-11,230,"January 29, 1967",us US,2,Oklahoma
Chicago Bulls,1991-92,Cliff Levingston,levincl01,CHI,PF,6-8,210,"January 4, 1961",us US,9,Wichita State
Chicago Bulls,1991-92,Chuck Nevitt,nevitch01,CHI,C,7-5,217,"June 13, 1959",us US,7,NC State
Chicago Bulls,1991-92,John Paxson,paxsojo01,CHI,PG,6-2,185,"September 29, 1960",us US,8,Notre Dame
Chicago Bulls,1991-92,Will Perdue,perduwi01,CHI,C,7-0,240,"August 29, 1965",us US,3,Vanderbilt
Chicago Bulls,1991-92,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,4,University of Central Arkansas
Chicago Bulls,1991-92,Mark Randall,randama01,CHI,PF,6-8,235,"September 30, 1967",us US,R,Kansas
Chicago Bulls,1991-92,Rory Sparrow,sparrro01,CHI,PG,6-2,175,"June 12, 1958",us US,11,Villanova
Chicago Bulls,1991-92,Scott Williams,willisc01,CHI,PF,6-10,230,"March 21, 1968",us US,1,UNC
Chicago Bulls,1991-92,,,CHI,,,,,,,
Chicago Bulls,1990-91,B.J. Armstrong,armstbj01,CHI,PG,6-2,175,"September 9, 1967",us US,1,Iowa
Chicago Bulls,1990-91,Bill Cartwright,cartwbi01,CHI,C,7-1,245,"July 30, 1957",us US,10,San Francisco
Chicago Bulls,1990-91,Horace Grant,grantho01,CHI,PF,6-10,215,"July 4, 1965",us US,3,Clemson
Chicago Bulls,1990-91,Craig Hodges,hodgecr01,CHI,SG,6-2,190,"June 27, 1960",us US,8,Cal State Long Beach
Chicago Bulls,1990-91,Dennis Hopson,hopsode01,CHI,SF,6-5,200,"April 22, 1965",us US,3,Ohio State
Chicago Bulls,1990-91,Michael Jordan,jordami01,CHI,SG,6-6,198,"February 17, 1963",us US,6,UNC
Chicago Bulls,1990-91,Stacey King,kingst01,CHI,PF,6-11,230,"January 29, 1967",us US,1,Oklahoma
Chicago Bulls,1990-91,Cliff Levingston,levincl01,CHI,PF,6-8,210,"January 4, 1961",us US,8,Wichita State
Chicago Bulls,1990-91,John Paxson,paxsojo01,CHI,PG,6-2,185,"September 29, 1960",us US,7,Notre Dame
Chicago Bulls,1990-91,Will Perdue,perduwi01,CHI,C,7-0,240,"August 29, 1965",us US,2,Vanderbilt
Chicago Bulls,1990-91,Scottie Pippen,pippesc01,CHI,SF,6-8,210,"September 25, 1965",us US,3,University of Central Arkansas
Chicago Bulls,1990-91,Scott Williams,willisc01,CHI,PF,6-10,230,"March 21, 1968",us US,R,UNC
Chicago Bulls,1990-91,,,CHI,,,,,,,
Detroit Pistons,1989-90,Mark Aguirre,aguirma01,DET,SF,6-6,232,"December 10, 1959",us US,8,DePaul
Detroit Pistons,1989-90,William Bedford,bedfowi01,DET,C,7-0,225,"December 14, 1963",us US,2,Memphis
Detroit Pistons,1989-90,Joe Dumars,dumarjo01,DET,SG,6-3,190,"May 24, 1963",us US,4,McNeese State University
Detroit Pistons,1989-90,James Edwards,edwarja01,DET,C,7-1,252,"November 22, 1955",us US,12,Washington
Detroit Pistons,1989-90,Dave Greenwood,greenda01,DET,PF,6-9,222,"May 27, 1957",us US,10,UCLA
Detroit Pistons,1989-90,Scott Hastings,hastisc01,DET,PF,6-10,235,"June 3, 1960",us US,7,Arkansas
Detroit Pistons,1989-90,Gerald Henderson,hendege01,DET,PG,6-2,175,"January 16, 1956",us US,10,VCU
Detroit Pistons,1989-90,Vinnie Johnson,johnsvi01,DET,SG,6-2,200,"September 1, 1956",us US,10,Baylor
Detroit Pistons,1989-90,Stan Kimbrough,kimbrst01,DET,PG,5-11,153,"April 24, 1966",us US,R,"Central Florida, Xavier"
Detroit Pistons,1989-90,Bill Laimbeer,laimbbi01,DET,C,6-11,245,"May 19, 1957",us US,9,Notre Dame
Detroit Pistons,1989-90,Ralph Lewis,lewisra01,DET,SG,6-6,200,"March 28, 1963",us US,2,La Salle
Detroit Pistons,1989-90,Dennis Rodman,rodmade01,DET,SF,6-7,210,"May 13, 1961",us US,3,"North Central Texas College, Southeastern Oklahoma State University"
Detroit Pistons,1989-90,John Salley,sallejo01,DET,PF,6-11,230,"May 16, 1964",us US,3,Georgia Tech
Detroit Pistons,1989-90,Isiah Thomas,thomais01,DET,PG,6-1,180,"April 30, 1961",us US,8,Indiana
Detroit Pistons,1989-90,,,DET,,,,,,,
Detroit Pistons,1988-89,Mark Aguirre,aguirma01,DET,SF,6-6,232,"December 10, 1959",us US,7,DePaul
Detroit Pistons,1988-89,Adrian Dantley,dantlad01,DET,SF,6-5,208,"February 28, 1955",us US,12,Notre Dame
Detroit Pistons,1988-89,Darryl Dawkins,dawkida01,DET,C,6-11,251,"January 11, 1957",us US,13,
Detroit Pistons,1988-89,Fennis Dembo,dembofe01,DET,SF,6-5,215,"January 24, 1966",us US,R,Wyoming
Detroit Pistons,1988-89,Joe Dumars,dumarjo01,DET,SG,6-3,190,"May 24, 1963",us US,3,McNeese State University
Detroit Pistons,1988-89,James Edwards,edwarja01,DET,C,7-1,252,"November 22, 1955",us US,11,Washington
Detroit Pistons,1988-89,Steve Harris,harrist01,DET,SG,6-5,195,"October 15, 1963",us US,3,Tulsa
Detroit Pistons,1988-89,Vinnie Johnson,johnsvi01,DET,SG,6-2,200,"September 1, 1956",us US,9,Baylor
Detroit Pistons,1988-89,Bill Laimbeer,laimbbi01,DET,C,6-11,245,"May 19, 1957",us US,8,Notre Dame
Detroit Pistons,1988-89,John Long,longjo01,DET,SG,6-5,195,"August 28, 1956",us US,10,Detroit Mercy
Detroit Pistons,1988-89,Rick Mahorn,mahorri01,DET,PF,6-10,240,"September 21, 1958",us US,8,Hampton
Detroit Pistons,1988-89,Pace Mannion,mannipa01,DET,SF,6-7,190,"September 22, 1960",us US,5,Utah
Detroit Pistons,1988-89,Dennis Rodman,rodmade01,DET,SF,6-7,210,"May 13, 1961",us US,2,"North Central Texas College, Southeastern Oklahoma State University"
Detroit Pistons,1988-89,Jim Rowinski,rowinji01,DET,PF,6-8,250,"January 4, 1961",us US,R,Purdue
Detroit Pistons,1988-89,John Salley,sallejo01,DET,PF,6-11,230,"May 16, 1964",us US,2,Georgia Tech
Detroit Pistons,1988-89,Isiah Thomas,thomais01,DET,PG,6-1,180,"April 30, 1961",us US,7,Indiana
Detroit Pistons,1988-89,Micheal Williams,willimi02,DET,PG,6-2,175,"July 23, 1966",us US,R,Baylor
Detroit Pistons,1988-89,,,DET,,,,,,,
Los Angeles Lakers,1987-88,Kareem Abdul-Jabbar,abdulka01,LAL,C,7-2,225,"April 16, 1947",us US,18,UCLA
Los Angeles Lakers,1987-88,Tony Campbell,campbto01,LAL,SF,6-7,215,"May 7, 1962",us US,3,Ohio State
Los Angeles Lakers,1987-88,Michael Cooper,coopemi01,LAL,SG,6-7,170,"April 15, 1956",us US,9,New Mexico
Los Angeles Lakers,1987-88,A.C. Green,greenac01,LAL,PF,6-9,220,"October 4, 1963",us US,2,Oregon State
Los Angeles Lakers,1987-88,Magic Johnson,johnsma02,LAL,PG,6-9,215,"August 14, 1959",us US,8,Michigan State
Los Angeles Lakers,1987-88,Jeff Lamp,lampje01,LAL,SF,6-6,195,"March 9, 1959",us US,4,Virginia
Los Angeles Lakers,1987-88,Wes Matthews,matthwe01,LAL,PG,6-1,170,"August 24, 1959",us US,7,Wisconsin
Los Angeles Lakers,1987-88,Kurt Rambis,rambiku01,LAL,PF,6-8,213,"February 25, 1958",us US,6,Santa Clara
Los Angeles Lakers,1987-88,Byron Scott,scottby01,LAL,SG,6-4,200,"March 28, 1961",us US,4,Arizona State
Los Angeles Lakers,1987-88,Mike Smrek,smrekmi01,LAL,C,7-0,250,"August 31, 1962",ca CA,2,Canisius
Los Angeles Lakers,1987-88,Billy Thompson,thompbi01,LAL,SF,6-7,195,"December 1, 1963",us US,1,Louisville
Los Angeles Lakers,1987-88,Mychal Thompson,thompmy01,LAL,C,6-10,226,"January 30, 1955",bs BS,8,Minnesota
Los Angeles Lakers,1987-88,Ray Tolbert,tolbera01,LAL,PF,6-9,225,"September 10, 1958",us US,3,Indiana
Los Angeles Lakers,1987-88,Milt Wagner,wagnemi01,LAL,SG,6-5,185,"February 20, 1963",us US,R,Louisville
Los Angeles Lakers,1987-88,James Worthy,worthja01,LAL,SF,6-9,225,"February 27, 1961",us US,5,UNC
Los Angeles Lakers,1987-88,,,LAL,,,,,,,
Los Angeles Lakers,1986-87,Kareem Abdul-Jabbar,abdulka01,LAL,C,7-2,225,"April 16, 1947",us US,17,UCLA
Los Angeles Lakers,1986-87,Adrian Branch,brancad01,LAL,SF,6-7,185,"November 17, 1963",us US,R,Maryland
Los Angeles Lakers,1986-87,Frank Brickowski,brickfr01,LAL,PF,6-9,240,"August 14, 1959",us US,2,Penn State
Los Angeles Lakers,1986-87,Michael Cooper,coopemi01,LAL,SG,6-7,170,"April 15, 1956",us US,8,New Mexico
Los Angeles Lakers,1986-87,A.C. Green,greenac01,LAL,PF,6-9,220,"October 4, 1963",us US,1,Oregon State
Los Angeles Lakers,1986-87,Magic Johnson,johnsma02,LAL,PG,6-9,215,"August 14, 1959",us US,7,Michigan State
Los Angeles Lakers,1986-87,Wes Matthews,matthwe01,LAL,PG,6-1,170,"August 24, 1959",us US,6,Wisconsin
Los Angeles Lakers,1986-87,Kurt Rambis,rambiku01,LAL,PF,6-8,213,"February 25, 1958",us US,5,Santa Clara
Los Angeles Lakers,1986-87,Byron Scott,scottby01,LAL,SG,6-4,200,"March 28, 1961",us US,3,Arizona State
Los Angeles Lakers,1986-87,Mike Smrek,smrekmi01,LAL,C,7-0,250,"August 31, 1962",ca CA,1,Canisius
Los Angeles Lakers,1986-87,Billy Thompson,thompbi01,LAL,SF,6-7,195,"December 1, 1963",us US,R,Louisville
Los Angeles Lakers,1986-87,Mychal Thompson,thompmy01,LAL,PF,6-10,226,"January 30, 1955",bs BS,7,Minnesota
Los Angeles Lakers,1986-87,James Worthy,worthja01,LAL,SF,6-9,225,"February 27, 1961",us US,4,UNC
Los Angeles Lakers,1986-87,,,LAL,,,,,,,
Boston Celtics,1985-86,Danny Ainge,aingeda01,BOS,SG,6-5,185,"March 17, 1959",us US,4,BYU
Boston Celtics,1985-86,Larry Bird,birdla01,BOS,SF,6-9,220,"December 7, 1956",us US,6,Indiana State University
Boston Celtics,1985-86,Rick Carlisle,carliri01,BOS,SG,6-5,210,"October 27, 1959",us US,1,"University of Maine, Virginia"
Boston Celtics,1985-86,Dennis Johnson,johnsde01,BOS,PG,6-4,185,"September 18, 1954",us US,9,"Harbor College, Pepperdine"
Boston Celtics,1985-86,Greg Kite,kitegr01,BOS,C,6-11,250,"August 5, 1961",us US,2,BYU
Boston Celtics,1985-86,Kevin McHale,mchalke01,BOS,PF,6-10,210,"December 19, 1957",us US,5,Minnesota
Boston Celtics,1985-86,Robert Parish,parisro01,BOS,C,7-1,230,"August 30, 1953",us US,9,Centenary (LA)
Boston Celtics,1985-86,Jerry Sichting,sichtje01,BOS,PG,6-1,168,"November 29, 1956",us US,5,Purdue
Boston Celtics,1985-86,David Thirdkill,thirdda01,BOS,PF,6-7,195,"April 12, 1960",us US,3,Bradley
Boston Celtics,1985-86,Sam Vincent,vincesa01,BOS,SG,6-2,185,"May 18, 1963",us US,R,Michigan State
Boston Celtics,1985-86,Bill Walton,waltobi01,BOS,C,6-11,210,"November 5, 1952",us US,8,UCLA
Boston Celtics,1985-86,Scott Wedman,wedmasc01,BOS,SF,6-7,215,"July 29, 1952",us US,11,Colorado
Boston Celtics,1985-86,Sly Williams,willisl01,BOS,SF,6-7,210,"January 26, 1958",us US,6,Rhode Island
Boston Celtics,1985-86,,,BOS,,,,,,,
Los Angeles Lakers,1984-85,Kareem Abdul-Jabbar,abdulka01,LAL,C,7-2,225,"April 16, 1947",us US,15,UCLA
Los Angeles Lakers,1984-85,Michael Cooper,coopemi01,LAL,SG,6-7,170,"April 15, 1956",us US,6,New Mexico
Los Angeles Lakers,1984-85,Magic Johnson,johnsma02,LAL,PG,6-9,215,"August 14, 1959",us US,5,Michigan State
Los Angeles Lakers,1984-85,Earl Jones,jonesea01,LAL,C,7-0,210,"January 13, 1961",us US,R,University of the District of Columbia
